provider_key,provider_name,track_instance_id,year,track_id,rank,stratum,loss_eur,selection_score,selection_score_kind,sample_weight,frequency_annual,return_period_years_approx,max_wind_mps,category,min_distance_km,closest_lat,closest_lon,quadrant
storm,STORM,storm|8221|8_8221_2,8221,8_8221_2,2939,rank_2001_5000,0.0,31.042369200903934,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,3.1963470319634695,57.045454545454554,3,137.28600579101433,15.2,-62.19999999999999,SW
storm,STORM,storm|7859|7_7859_8,7859,7_7859_8,2978,rank_2001_5000,0.0,30.851071925662875,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,3.0905077262693146,62.84090909090909,4,152.74329134733412,14.8,-61.39999999999998,SE
storm,STORM,storm|2478|2_2478_3,2478,2_2478_3,2991,rank_2001_5000,0.0,30.796232828952835,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.99145299145299,59.54545454545455,4,144.92907086541166,15.0,-62.0,SW
storm,STORM,storm|382|0_382_4,382,0_382_4,2996,rank_2001_5000,0.0,30.7620144389491,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.89855072463768,35.56818181818182,1,59.29025510157489,16.7,-61.5,NW
storm,STORM,storm|3921|3_3921_4,3921,3_3921_4,3047,rank_2001_5000,0.0,30.399479935627,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.8112449799196773,41.25,1,89.61556748781072,15.6,-62.0,SW
storm,STORM,storm|219|0_219_8,219,0_219_8,3140,rank_2001_5000,0.0,29.908192139852147,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.7290448343079907,41.13636363636364,1,91.90744578117216,16.9,-61.0,NE
storm,STORM,storm|4918|4_4918_7,4918,4_4918_7,3185,rank_2001_5000,0.0,29.595089913355107,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.65151515151515,52.159090909090914,3,130.9753242517024,15.2,-62.10000000000002,SW
storm,STORM,storm|8060|8_8060_2,8060,8_8060_2,3403,rank_2001_5000,0.0,28.39089996889177,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.578268876611417,30.681818181818183,0,42.609503309266124,15.8,-61.5,SW
storm,STORM,storm|4969|4_4969_15,4969,4_4969_15,3602,rank_2001_5000,0.0,27.353217346110334,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.508960573476701,28.295454545454547,0,27.839868137921705,16.4,-61.30000000000001,NE
storm,STORM,storm|7858|7_7858_11,7858,7_7858_11,3814,rank_2001_5000,0.0,26.26777010712002,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.4432809773123894,52.50000000000001,3,149.89849087774124,15.0,-62.10000000000002,SW
storm,STORM,storm|1306|1_1306_7,1306,1_1306_7,4039,rank_2001_5000,0.0,25.18293649303098,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.3809523809523796,37.159090909090914,1,103.44196632095746,17.1,-61.5,NW
storm,STORM,storm|5368|5_5368_3,5368,5_5368_3,4086,rank_2001_5000,0.0,24.982705435591438,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.3217247097844096,62.727272727272734,4,184.37360646582056,14.7,-62.19999999999999,SW
storm,STORM,storm|7865|7_7865_3,7865,7_7865_3,4220,rank_2001_5000,0.0,24.27534290354521,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.265372168284788,40.68181818181818,1,123.31508784504425,15.1,-61.69999999999999,SW
storm,STORM,storm|5142|5_5142_3,5142,5_5142_3,4337,rank_2001_5000,0.0,23.704831586261143,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.2116903633491294,50.56818181818182,3,159.68087696730538,14.9,-62.10000000000002,SW
storm,STORM,storm|3935|3_3935_8,3935,3_3935_8,4519,rank_2001_5000,0.0,22.879130093420354,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.1604938271604923,40.34090909090909,1,131.043579910887,15.0,-61.30000000000001,SE
storm,STORM,storm|2475|2_2475_6,2475,2_2475_6,4535,rank_2001_5000,0.0,22.829948933839727,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.111613876319757,70.3409090909091,5,216.3892554746617,18.1,-61.69999999999999,NW
storm,STORM,storm|4281|4_4281_1,4281,4_4281_1,4859,rank_2001_5000,0.0,21.523739931527313,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.0648967551622404,26.250000000000004,0,70.28962055922305,16.8,-61.5,NW
storm,STORM,storm|3703|3_3703_13,3703,3_3703_13,4887,rank_2001_5000,0.0,21.42189941924527,intensity_distance_weighted_mps,107.14285714,0.010714285714285714,2.0202020202020186,33.06818181818182,1,110.60020436641189,15.2,-61.19999999999999,SE
storm,STORM,storm|7160|7_7160_8,7160,7_7160_8,5247,rank_5001_10000,0.0,20.086256565976452,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.9386106623586417,26.363636363636367,0,83.85538531905648,16.9,-61.19999999999999,NE
storm,STORM,storm|2477|2_2477_10,2477,2_2477_10,5587,rank_5001_10000,0.0,18.96260250334095,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.8633540372670794,51.81818181818183,3,197.44532396066558,14.4,-61.5,SW
storm,STORM,storm|9717|9_9717_11,9717,9_9717_11,6017,rank_5001_10000,0.0,17.516815519063723,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.793721973094169,65.00000000000001,4,246.96397100846215,14.9,-63.30000000000001,SW
storm,STORM,storm|9924|9_9924_3,9924,9_9924_3,6325,rank_5001_10000,0.0,16.66068615581236,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.7291066282420735,41.36363636363637,1,182.6498116979866,14.6,-61.89999999999998,SW
storm,STORM,storm|7876|7_7876_7,7876,7_7876_7,6493,rank_5001_10000,0.0,16.14364896595602,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.668984700973573,66.25,4,264.2632638929065,18.3,-60.30000000000001,NE
storm,STORM,storm|8312|8_8312_10,8312,8_8312_10,6791,rank_5001_10000,0.0,15.244343193675682,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.6129032258064502,52.27272727272728,3,233.77834525613937,14.3,-62.39999999999998,SW
storm,STORM,storm|674|0_674_1,674,0_674_1,6903,rank_5001_10000,0.0,14.930417908933732,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.5604681404421312,51.363636363636374,3,234.31713360012415,14.1,-61.80000000000001,SW
storm,STORM,storm|8851|8_8851_5,8851,8_8851_5,7284,rank_5001_10000,0.0,14.009635674094957,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.511335012594457,78.86363636363637,5,322.73511732829144,13.6,-62.80000000000001,SW
storm,STORM,storm|3872|3_3872_1,3872,3_3872_1,7308,rank_5001_10000,0.0,13.949832069001506,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.4652014652014638,32.84090909090909,0,174.55613958139634,14.8,-62.19999999999999,SW
storm,STORM,storm|2130|2_2130_13,2130,2_2130_13,7508,rank_5001_10000,0.0,13.473042889373852,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.4218009478672973,30.90909090909091,0,170.6406281413698,14.9,-62.30000000000001,SW
storm,STORM,storm|9838|9_9838_16,9838,9_9838_16,7628,rank_5001_10000,0.0,13.186677306624127,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.3808975834292276,63.52272727272727,4,293.06444726922405,17.0,-58.80000000000001,NE
storm,STORM,storm|4063|4_4063_2,4063,4_4063_2,8000,rank_5001_10000,0.0,12.387758789796736,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.3422818791946294,69.31818181818183,4,321.5637571678844,18.9,-60.39999999999998,NE
storm,STORM,storm|3578|3_3578_4,3578,3_3578_4,8055,rank_5001_10000,0.0,12.2883887757214,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.3057671381936875,52.04545454545455,3,269.805593903455,18.6,-61.39999999999998,NE
storm,STORM,storm|3789|3_3789_13,3789,3_3789_13,8206,rank_5001_10000,0.0,11.968967816570544,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.2711864406779647,46.25000000000001,2,253.85741558232442,17.4,-59.39999999999998,NE
storm,STORM,storm|8734|8_8734_7,8734,8_8734_7,8312,rank_5001_10000,0.0,11.768397587934817,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.2383900928792555,26.818181818181824,0,169.62807345227435,14.8,-62.10000000000002,SW
storm,STORM,storm|5441|5_5441_9,5441,5_5441_9,8584,rank_5001_10000,0.0,11.259844820411269,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.207243460764586,30.79545454545455,0,197.5779803262004,14.4,-61.30000000000001,SE
storm,STORM,storm|3394|3_3394_0,3394,3_3394_0,8867,rank_5001_10000,0.0,10.765463430190955,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.1776251226692822,44.43181818181819,2,265.26071856135076,14.2,-62.80000000000001,SW
storm,STORM,storm|9514|9_9514_17,9514,9_9514_17,9027,rank_5001_10000,0.0,10.510278967553795,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.1494252873563204,59.20454545454546,4,322.86654880080914,13.4,-62.30000000000001,SW
storm,STORM,storm|492|0_492_2,492,0_492_2,9103,rank_5001_10000,0.0,10.391744044943929,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.1225444340505133,53.18181818181818,3,304.38171374419494,18.5,-59.89999999999998,NE
storm,STORM,storm|5506|5_5506_1,5506,5_5506_1,9419,rank_5001_10000,0.0,9.887472413070784,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.0968921389396697,60.11363636363637,4,338.0754397720728,18.9,-60.0,NE
storm,STORM,storm|9698|9_9698_0,9698,9_9698_0,9579,rank_5001_10000,0.0,9.635972756060333,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.072386058981232,20.795454545454547,0,161.42302860597644,16.2,-59.89999999999998,NE
storm,STORM,storm|6771|6_6771_8,6771,6_6771_8,9748,rank_5001_10000,0.0,9.386926010323624,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.0489510489510476,61.5909090909091,4,353.73772779409626,13.3,-60.0,SE
storm,STORM,storm|7744|7_7744_9,7744,7_7744_9,9750,rank_5001_10000,0.0,9.384271738005529,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.0265183917878515,67.04545454545455,4,371.8199986524643,13.0,-62.5,SW
storm,STORM,storm|4206|4_4206_5,4206,4_4206_5,9893,rank_5001_10000,0.0,9.173152886914787,intensity_distance_weighted_mps,208.33333333,0.020833333333333336,1.0050251256281395,40.22727272727273,1,275.98886182519186,13.7,-61.19999999999999,SE
storm,STORM,storm|735|0_735_4,735,0_735_4,11436,rank_gt_10000,0.0,7.321809452237405,intensity_distance_weighted_mps,707.625,0.0707625,0.9382953519193993,32.95454545454546,1,280.65935979603915,13.8,-62.30000000000001,SW
storm,STORM,storm|8532|8_8532_5,8532,8_8532_5,11678,rank_gt_10000,0.0,7.081246034653115,intensity_distance_weighted_mps,707.625,0.0707625,0.8798750577417996,41.477272727272734,1,330.5906418696326,13.3,-62.19999999999999,SW
storm,STORM,storm|7585|7_7585_6,7585,7_7585_6,12343,rank_gt_10000,0.0,6.470893731182823,intensity_distance_weighted_mps,707.625,0.0707625,0.8283031175258576,38.40909090909091,1,333.2455234200197,18.3,-59.19999999999999,NE
storm,STORM,storm|173|0_173_0,173,0_173_0,12448,rank_gt_10000,0.0,6.381002983532217,intensity_distance_weighted_mps,707.625,0.0707625,0.7824420014866389,50.795454545454554,3,395.7390775154906,19.6,-60.39999999999998,NE
storm,STORM,storm|918|0_918_1,918,0_918_1,13456,rank_gt_10000,0.0,5.552103798511886,intensity_distance_weighted_mps,707.625,0.0707625,0.7413928918956482,29.090909090909093,0,308.85503020233324,18.2,-63.39999999999998,NW
storm,STORM,storm|3603|3_3603_5,3603,3_3603_5,14153,rank_gt_10000,0.0,5.067979177538372,intensity_distance_weighted_mps,707.625,0.0707625,0.7044361868869196,45.113636363636374,2,421.6494719146469,12.8,-63.19999999999999,SW
storm,STORM,storm|9742|9_9742_13,9742,9_9742_13,14584,rank_gt_10000,0.0,4.779198732086883,intensity_distance_weighted_mps,707.625,0.0707625,0.6709889538443466,31.250000000000004,0,353.0183313633878,13.0,-61.5,SW
storm,STORM,storm|303|0_303_6,303,0_303_6,14925,rank_gt_10000,0.0,4.544071843092826,intensity_distance_weighted_mps,707.625,0.0707625,0.640573954263019,25.909090909090914,0,325.25224798342555,18.9,-60.30000000000001,NE
storm,STORM,storm|5005|5_5005_1,5005,5_5005_1,14993,rank_gt_10000,0.0,4.498663821101774,intensity_distance_weighted_mps,707.625,0.0707625,0.6127967276654736,43.63636363636364,2,442.43261843507224,12.2,-61.19999999999999,SE
storm,STORM,storm|938|0_938_7,938,0_938_7,15690,rank_gt_10000,0.0,4.091711464346187,intensity_distance_weighted_mps,707.625,0.0707625,0.5873283899860503,35.00000000000001,1,412.2647829684558,12.8,-63.0,SW
storm,STORM,storm|5529|5_5529_9,5529,5_5529_9,16128,rank_gt_10000,0.0,3.8635668661716966,intensity_distance_weighted_mps,707.625,0.0707625,0.5638925502745445,23.522727272727273,0,338.36039690806314,18.8,-59.80000000000001,NE
storm,STORM,storm|6342|6_6342_5,6342,6_6342_5,16525,rank_gt_10000,0.0,3.6615978285924475,intensity_distance_weighted_mps,707.625,0.0707625,0.5422552395412515,35.00000000000001,1,438.8280327560089,12.5,-62.89999999999998,SW
storm,STORM,storm|7690|7_7690_12,7690,7_7690_12,16798,rank_gt_10000,0.0,3.513535838193585,intensity_distance_weighted_mps,707.625,0.0707625,0.5222170725816448,38.295454545454554,1,471.94982898606946,14.6,-65.5,SW
storm,STORM,storm|6650|6_6650_12,6650,6_6650_12,18715,rank_gt_10000,0.0,2.6017483866795548,intensity_distance_weighted_mps,707.625,0.0707625,0.503607085751696,29.204545454545457,0,479.64758578522134,17.5,-65.69999999999999,NW
storm,STORM,storm|6967|6_6967_6,6967,6_6967_6,18971,rank_gt_10000,0.0,2.4710907952392964,intensity_distance_weighted_mps,707.625,0.0707625,0.4862778470048319,27.38636363636364,0,476.29906751717795,12.7,-64.0,SW
storm,STORM,storm|905|0_905_3,905,0_905_3,19981,rank_gt_10000,0.0,1.9859010742031395,intensity_distance_weighted_mps,707.625,0.0707625,0.4701015419330571,33.06818181818182,1,593.4291738912441,19.7,-57.19999999999999,NE
storm_cmcc,STORM_CMCC,storm_cmcc|8779|8_8779_9,8779,8_8779_9,122,rank_101_200,0.0,69.09378376501017,intensity_distance_weighted_mps,50.0,0.005,200.0,74.43181818181819,5,41.69293374799521,16.4,-61.10000000000002,NE
storm_cmcc,STORM_CMCC,storm_cmcc|309|0_309_0,309,0_309_0,142,rank_101_200,0.0,68.21150220483365,intensity_distance_weighted_mps,50.0,0.005,100.0,75.45454545454547,5,48.87907642712006,16.6,-61.30000000000001,NE
storm_cmcc,STORM_CMCC,storm_cmcc|6897|6_6897_7,6897,6_6897_7,208,rank_201_500,0.0,64.95176939075186,intensity_distance_weighted_mps,50.0,0.005,66.66666666666667,67.5,4,29.710853636194447,16.0,-61.19999999999999,SE
storm_cmcc,STORM_CMCC,storm_cmcc|7051|7_7051_3,7051,7_7051_3,284,rank_201_500,0.0,62.15979501011809,intensity_distance_weighted_mps,50.0,0.005,50.0,66.93181818181819,4,41.56116800704096,15.8,-61.39999999999998,SE
storm_cmcc,STORM_CMCC,storm_cmcc|6930|6_6930_5,6930,6_6930_5,290,rank_201_500,0.0,61.955274987657724,intensity_distance_weighted_mps,50.0,0.005,40.0,69.54545454545456,4,52.50227707186987,16.6,-61.19999999999999,NE
storm_cmcc,STORM_CMCC,storm_cmcc|6978|6_6978_1,6978,6_6978_1,294,rank_201_500,0.0,61.79262621260474,intensity_distance_weighted_mps,50.0,0.005,33.33333333333333,73.52272727272728,5,65.35424611727733,16.2,-60.80000000000001,NE
storm_cmcc,STORM_CMCC,storm_cmcc|8088|8_8088_1,8088,8_8088_1,433,rank_201_500,0.0,57.91366685400406,intensity_distance_weighted_mps,50.0,0.005,28.57142857142857,62.613636363636374,4,42.731510770523286,16.5,-61.19999999999999,NE
storm_cmcc,STORM_CMCC,storm_cmcc|4555|4_4555_10,4555,4_4555_10,458,rank_201_500,0.0,57.30971375634808,intensity_distance_weighted_mps,50.0,0.005,25.0,57.84090909090909,4,14.441232677570758,16.1,-61.30000000000001,SE
storm_cmcc,STORM_CMCC,storm_cmcc|3102|3_3102_13,3102,3_3102_13,505,rank_501_1000,0.0,56.35042736223405,intensity_distance_weighted_mps,62.5,0.00625,21.62162162162162,74.88636363636365,5,86.02999860517504,15.4,-61.39999999999998,SE
storm_cmcc,STORM_CMCC,storm_cmcc|2994|2_2994_1,2994,2_2994_1,542,rank_501_1000,0.0,55.14357748272703,intensity_distance_weighted_mps,62.5,0.00625,19.047619047619047,71.13636363636364,5,80.7803731887594,16.9,-61.39999999999998,NE
storm_cmcc,STORM_CMCC,storm_cmcc|3304|3_3304_9,3304,3_3304_9,592,rank_501_1000,0.0,54.2977812354459,intensity_distance_weighted_mps,62.5,0.00625,17.02127659574468,61.13636363636364,4,53.23328406682556,15.8,-61.10000000000002,SE
storm_cmcc,STORM_CMCC,storm_cmcc|8508|8_8508_8,8508,8_8508_8,652,rank_501_1000,0.0,52.97829727517705,intensity_distance_weighted_mps,62.5,0.00625,15.384615384615383,57.045454545454554,3,41.56116800704096,15.8,-61.39999999999998,SE
