provider_key,provider_name,track_instance_id,year,track_id,rank,stratum,loss_eur,selection_score,selection_score_kind,sample_weight,frequency_annual,return_period_years_approx,max_wind_mps,category,min_distance_km,closest_lat,closest_lon,quadrant
storm,STORM,storm|6057|6_6057_14,6057,6_6057_14,53,rank_051_100,0.0,69.96873297048116,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,189.47368421052633,71.02272727272728,5,18.410194885213727,16.3,-61.30000000000001,NE
storm,STORM,storm|9253|9_9253_4,9253,9_9253_4,55,rank_051_100,0.0,69.92010263790208,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,180.00000000000003,70.56818181818183,5,14.441232677570758,16.1,-61.30000000000001,SE
storm,STORM,storm|1046|1_1046_2,1046,1_1046_2,59,rank_051_100,0.0,69.47850214001943,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,171.42857142857144,72.61363636363637,5,31.86354595969182,15.9,-61.5,SW
storm,STORM,storm|6190|6_6190_8,6190,6_6190_8,60,rank_051_100,0.0,69.36719940476593,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,163.63636363636365,73.86363636363637,5,38.189892251175955,16.5,-61.30000000000001,NE
storm,STORM,storm|2219|2_2219_13,2219,2_2219_13,64,rank_051_100,0.0,69.04713569906522,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,156.52173913043478,76.47727272727273,5,49.20586117283322,16.5,-61.10000000000002,NE
storm,STORM,storm|8925|8_8925_4,8925,8_8925_4,70,rank_051_100,0.0,68.8231196194475,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,150.0,69.43181818181819,4,14.106693156686516,16.3,-61.39999999999998,NE
storm,STORM,storm|3652|3_3652_1,3652,3_3652_1,76,rank_051_100,0.0,68.47191901331419,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,144.0,70.22727272727273,5,24.01692105080739,16.1,-61.19999999999999,SE
storm,STORM,storm|8527|8_8527_5,8527,8_8527_5,77,rank_051_100,0.0,68.4450779343084,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,138.46153846153848,69.31818181818183,4,16.9415486769099,16.3,-61.5,NW
storm,STORM,storm|3836|3_3836_11,3836,3_3836_11,79,rank_051_100,0.0,68.31920772250933,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,133.33333333333334,73.86363636363637,5,42.731510770523286,16.5,-61.19999999999999,NE
storm,STORM,storm|5347|5_5347_6,5347,5_5347_6,81,rank_051_100,0.0,68.2135590128857,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,128.57142857142858,69.77272727272728,4,22.677877083396297,16.0,-61.30000000000001,SE
storm,STORM,storm|5747|5_5747_6,5747,5_5747_6,82,rank_051_100,0.0,68.17300263341113,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,124.13793103448276,70.00000000000001,5,24.555795528057462,16.3,-61.60000000000002,NW
storm,STORM,storm|3515|3_3515_0,3515,3_3515_0,88,rank_051_100,0.0,67.63308314273792,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,120.0,75.68181818181819,5,51.745844798255305,15.8,-61.69999999999999,SW
storm,STORM,storm|7114|7_7114_4,7114,7_7114_4,89,rank_051_100,0.0,67.58346240857462,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,116.12903225806451,73.06818181818183,5,42.731510770523286,16.5,-61.19999999999999,NE
storm,STORM,storm|7498|7_7498_2,7498,7_7498_2,94,rank_051_100,0.0,67.20471997655804,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,112.5,71.93181818181819,5,39.782189661163905,16.4,-61.69999999999999,NW
storm,STORM,storm|6667|6_6667_9,6667,6_6667_9,95,rank_051_100,0.0,67.13840876269013,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,109.0909090909091,75.68181818181819,5,53.50832382813522,15.7,-61.5,SW
storm,STORM,storm|8554|8_8554_2,8554,8_8554_2,96,rank_051_100,0.0,66.99480485742637,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,105.88235294117646,74.88636363636365,5,51.48160684479339,15.9,-61.80000000000001,SW
storm,STORM,storm|9489|9_9489_9,9489,9_9489_9,99,rank_051_100,0.0,66.88009817538459,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,102.85714285714286,67.5,4,14.441232677570758,16.1,-61.30000000000001,SE
storm,STORM,storm|205|0_205_9,205,0_205_9,100,rank_051_100,0.0,66.87420729319312,intensity_distance_weighted_mps,2.77777778,0.0002777777777777778,100.0,67.72727272727273,4,16.9415486769099,16.3,-61.5,NW
storm,STORM,storm|903|0_903_3,903,0_903_3,101,rank_101_200,0.0,66.86241993170655,intensity_distance_weighted_mps,3.125,0.0003125,96.96969696969697,68.75,4,25.20303862703192,16.4,-61.39999999999998,NE
storm,STORM,storm|667|0_667_7,667,0_667_7,103,rank_101_200,0.0,66.82692065716132,intensity_distance_weighted_mps,3.125,0.0003125,94.11764705882352,67.27272727272728,4,12.251486582519494,16.2,-61.30000000000001,NE
storm,STORM,storm|1540|1_1540_8,1540,1_1540_8,104,rank_101_200,0.0,66.76025088258518,intensity_distance_weighted_mps,3.125,0.0003125,91.42857142857142,69.77272727272728,4,31.86354595969182,15.9,-61.5,SW
storm,STORM,storm|1515|1_1515_1,1515,1_1515_1,105,rank_101_200,0.0,66.74740091628664,intensity_distance_weighted_mps,3.125,0.0003125,88.88888888888887,71.13636363636364,5,38.46405131396937,16.0,-61.10000000000002,SE
storm,STORM,storm|5062|5_5062_6,5062,5_5062_6,109,rank_101_200,0.0,66.48827072139869,intensity_distance_weighted_mps,3.125,0.0003125,86.48648648648647,66.93181818181819,4,12.251486582519494,16.2,-61.30000000000001,NE
storm,STORM,storm|1217|1_1217_3,1217,1_1217_3,115,rank_101_200,0.0,66.23239662231609,intensity_distance_weighted_mps,3.125,0.0003125,84.21052631578947,66.81818181818183,4,14.106693156686516,16.3,-61.39999999999998,NE
storm,STORM,storm|9920|9_9920_4,9920,9_9920_4,117,rank_101_200,0.0,66.0915449919143,intensity_distance_weighted_mps,3.125,0.0003125,82.05128205128203,67.61363636363637,4,22.763480668387448,16.2,-61.19999999999999,NE
storm,STORM,storm|7388|7_7388_1,7388,7_7388_1,120,rank_101_200,0.0,66.02121937755948,intensity_distance_weighted_mps,3.125,0.0003125,79.99999999999999,68.29545454545455,4,27.839868137921705,16.4,-61.30000000000001,NE
storm,STORM,storm|4862|4_4862_9,4862,4_4862_9,134,rank_101_200,0.0,65.4985014563306,intensity_distance_weighted_mps,3.125,0.0003125,78.04878048780486,68.06818181818183,4,29.710853636194447,16.0,-61.19999999999999,SE
storm,STORM,storm|6286|6_6286_11,6286,6_6286_11,139,rank_101_200,0.0,65.3159759268031,intensity_distance_weighted_mps,3.125,0.0003125,76.19047619047618,77.38636363636364,5,64.48254338211376,15.6,-61.5,SW
storm,STORM,storm|8367|8_8367_10,8367,8_8367_10,141,rank_101_200,0.0,65.31399740377414,intensity_distance_weighted_mps,3.125,0.0003125,74.41860465116277,66.81818181818183,4,22.763480668387448,16.2,-61.19999999999999,NE
storm,STORM,storm|6757|6_6757_11,6757,6_6757_11,142,rank_101_200,0.0,65.27817010472495,intensity_distance_weighted_mps,3.125,0.0003125,72.7272727272727,66.36363636363637,4,19.342626122509245,16.0,-61.39999999999998,SE
storm,STORM,storm|5274|5_5274_6,5274,5_5274_6,143,rank_101_200,0.0,65.26019387389103,intensity_distance_weighted_mps,3.125,0.0003125,71.11111111111109,72.95454545454547,5,51.50543893485941,16.6,-61.60000000000002,NW
storm,STORM,storm|1284|1_1284_3,1284,1_1284_3,147,rank_101_200,0.0,65.0786140494483,intensity_distance_weighted_mps,3.125,0.0003125,69.56521739130433,65.68181818181819,4,14.441232677570758,16.1,-61.30000000000001,SE
storm,STORM,storm|1938|1_1938_2,1938,1_1938_2,148,rank_101_200,0.0,65.0786140494483,intensity_distance_weighted_mps,3.125,0.0003125,68.08510638297871,65.68181818181819,4,14.441232677570758,16.1,-61.30000000000001,SE
storm,STORM,storm|2248|2_2248_7,2248,2_2248_7,149,rank_101_200,0.0,65.05221553180358,intensity_distance_weighted_mps,3.125,0.0003125,66.66666666666664,66.25,4,20.353989753705022,16.2,-61.60000000000002,NW
storm,STORM,storm|5838|5_5838_10,5838,5_5838_10,150,rank_101_200,0.0,64.97517950340209,intensity_distance_weighted_mps,3.125,0.0003125,65.30612244897956,69.54545454545456,4,39.782189661163905,16.4,-61.69999999999999,NW
storm,STORM,storm|2547|2_2547_3,2547,2_2547_3,152,rank_101_200,0.0,64.94674445303635,intensity_distance_weighted_mps,3.125,0.0003125,63.999999999999986,70.11363636363637,5,42.30846355441705,16.1,-61.80000000000001,SW
storm,STORM,storm|1716|1_1716_11,1716,1_1716_11,157,rank_101_200,0.0,64.77649355386608,intensity_distance_weighted_mps,3.125,0.0003125,62.74509803921567,65.22727272727273,4,12.513086963196397,16.1,-61.5,SW
storm,STORM,storm|6326|6_6326_15,6326,6_6326_15,159,rank_101_200,0.0,64.71518655232863,intensity_distance_weighted_mps,3.125,0.0003125,61.538461538461526,70.11363636363637,5,43.32341565106727,15.9,-61.69999999999999,SW
storm,STORM,storm|4232|4_4232_8,4232,4_4232_8,161,rank_101_200,0.0,64.6059360874835,intensity_distance_weighted_mps,3.125,0.0003125,60.377358490566024,76.59090909090911,5,64.60610775046256,16.6,-61.0,NE
storm,STORM,storm|3326|3_3326_4,3326,3_3326_4,164,rank_101_200,0.0,64.51565026009321,intensity_distance_weighted_mps,3.125,0.0003125,59.259259259259245,65.11363636363636,4,14.441232677570758,16.1,-61.30000000000001,SE
storm,STORM,storm|4913|4_4913_8,4913,4_4913_8,168,rank_101_200,0.0,64.15072967544829,intensity_distance_weighted_mps,3.125,0.0003125,58.181818181818166,67.04545454545455,4,31.86354595969182,15.9,-61.5,SW
storm,STORM,storm|3983|3_3983_5,3983,3_3983_5,169,rank_101_200,0.0,64.14733438733711,intensity_distance_weighted_mps,3.125,0.0003125,57.142857142857125,65.11363636363636,4,18.410194885213727,16.3,-61.30000000000001,NE
storm,STORM,storm|1334|1_1334_7,1334,1_1334_7,170,rank_101_200,0.0,64.12666356457932,intensity_distance_weighted_mps,3.125,0.0003125,56.140350877192965,76.02272727272728,5,64.60610775046256,16.6,-61.0,NE
storm,STORM,storm|6733|6_6733_2,6733,6_6733_2,177,rank_101_200,0.0,63.837074381313954,intensity_distance_weighted_mps,3.125,0.0003125,55.17241379310343,71.36363636363636,5,51.50543893485941,16.6,-61.60000000000002,NW
storm,STORM,storm|9427|9_9427_14,9427,9_9427_14,181,rank_101_200,0.0,63.69953449632604,intensity_distance_weighted_mps,3.125,0.0003125,54.237288135593204,64.6590909090909,4,18.410194885213727,16.3,-61.30000000000001,NE
storm,STORM,storm|5813|5_5813_0,5813,5_5813_0,184,rank_101_200,0.0,63.53026057617807,intensity_distance_weighted_mps,3.125,0.0003125,53.333333333333314,82.72727272727273,5,82.45514516753867,15.6,-61.89999999999998,SW
storm,STORM,storm|8085|8_8085_5,8085,8_8085_5,189,rank_101_200,0.0,63.2641275854241,intensity_distance_weighted_mps,3.125,0.0003125,52.4590163934426,66.47727272727273,4,33.80474537884485,16.4,-61.19999999999999,NE
storm,STORM,storm|9694|9_9694_8,9694,9_9694_8,191,rank_101_200,0.0,63.183268834019536,intensity_distance_weighted_mps,3.125,0.0003125,51.612903225806434,69.54545454545456,4,47.598512925083384,16.5,-61.69999999999999,NW
storm,STORM,storm|5175|5_5175_4,5175,5_5175_4,194,rank_101_200,0.0,63.13978463256219,intensity_distance_weighted_mps,3.125,0.0003125,50.79365079365078,64.0909090909091,4,18.410194885213727,16.3,-61.30000000000001,NE
storm,STORM,storm|7724|7_7724_0,7724,7_7724_0,195,rank_101_200,0.0,63.13367840036576,intensity_distance_weighted_mps,3.125,0.0003125,49.99999999999998,63.409090909090914,4,9.90723678480257,16.2,-61.5,NW
storm,STORM,storm|8649|8_8649_5,8649,8_8649_5,205,rank_201_500,0.0,62.857354537549426,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,49.16201117318434,66.93181818181819,4,38.189892251175955,16.5,-61.30000000000001,NE
storm,STORM,storm|5071|5_5071_8,5071,5_5071_8,208,rank_201_500,0.0,62.658708930403144,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,48.35164835164834,64.0909090909091,4,22.677877083396297,16.0,-61.30000000000001,SE
storm,STORM,storm|1313|1_1313_4,1313,1_1313_4,211,rank_201_500,0.0,62.51977892098774,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,47.56756756756756,65.3409090909091,4,31.86354595969182,15.9,-61.5,SW
storm,STORM,storm|1882|1_1882_1,1882,1_1882_1,213,rank_201_500,0.0,62.453170329263074,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,46.80851063829787,65.11363636363636,4,30.959424117241788,16.2,-61.69999999999999,NW
storm,STORM,storm|3158|3_3158_11,3158,3_3158_11,216,rank_201_500,0.0,62.40767584867996,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,46.07329842931937,67.61363636363637,4,43.32341565106727,15.9,-61.69999999999999,SW
storm,STORM,storm|6840|6_6840_7,6840,6_6840_7,217,rank_201_500,0.0,62.34091631883847,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,45.36082474226804,72.95454545454547,5,61.89230007550753,16.7,-61.60000000000002,NW
storm,STORM,storm|1931|1_1931_8,1931,1_1931_8,219,rank_201_500,0.0,62.302318820393,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,44.67005076142132,65.11363636363636,4,31.86354595969182,15.9,-61.5,SW
storm,STORM,storm|1273|1_1273_2,1273,1_1273_2,220,rank_201_500,0.0,62.2996045275413,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,44.00000000000001,70.22727272727273,5,53.50832382813522,15.7,-61.5,SW
storm,STORM,storm|1516|1_1516_13,1516,1_1516_13,221,rank_201_500,0.0,62.263795102672866,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,43.34975369458129,62.84090909090909,4,14.441232677570758,16.1,-61.30000000000001,SE
storm,STORM,storm|5251|5_5251_1,5251,5_5251_1,229,rank_201_500,0.0,62.10030847781398,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,42.71844660194176,64.6590909090909,4,30.448160511479074,15.9,-61.39999999999998,SE
storm,STORM,storm|2631|2_2631_7,2631,2_2631_7,232,rank_201_500,0.0,62.039437816616754,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,42.10526315789475,80.56818181818183,5,81.97479187396854,15.5,-61.10000000000002,SE
storm,STORM,storm|1263|1_1263_0,1263,1_1263_0,236,rank_201_500,0.0,61.98363896751233,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,41.50943396226416,73.75000000000001,5,65.35424611727733,16.2,-60.80000000000001,NE
storm,STORM,storm|4078|4_4078_6,4078,4_4078_6,237,rank_201_500,0.0,61.924222580260675,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,40.93023255813955,65.79545454545455,4,37.504689570708805,16.5,-61.5,NW
storm,STORM,storm|6486|6_6486_1,6486,6_6486_1,242,rank_201_500,0.0,61.87416693655102,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,40.36697247706424,82.61363636363637,5,86.8431159355508,15.4,-61.30000000000001,SE
storm,STORM,storm|9313|9_9313_1,9313,9_9313_1,254,rank_201_500,0.0,61.52140499687994,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,39.8190045248869,61.93181818181819,4,12.251486582519494,16.2,-61.30000000000001,NE
storm,STORM,storm|6497|6_6497_7,6497,6_6497_7,255,rank_201_500,0.0,61.50450693578955,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,39.285714285714306,69.31818181818183,4,53.46449349747605,15.9,-61.0,SE
storm,STORM,storm|6627|6_6627_9,6627,6_6627_9,256,rank_201_500,0.0,61.50151114929351,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,38.76651982378857,62.045454545454554,4,14.106693156686516,16.3,-61.39999999999998,NE
storm,STORM,storm|6379|6_6379_7,6379,6_6379_7,260,rank_201_500,0.0,61.46441639915068,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,38.26086956521741,62.727272727272734,4,21.500885690759674,16.0,-61.5,SW
storm,STORM,storm|9653|9_9653_5,9653,9_9653_5,264,rank_201_500,0.0,61.323393715050614,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,37.768240343347664,61.5909090909091,4,9.90723678480257,16.2,-61.5,NW
storm,STORM,storm|8452|8_8452_0,8452,8_8452_0,267,rank_201_500,0.0,61.23663509576511,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,37.28813559322037,62.15909090909092,4,18.410194885213727,16.3,-61.30000000000001,NE
storm,STORM,storm|6522|6_6522_0,6522,6_6522_0,269,rank_201_500,0.0,61.20739910468387,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,36.820083682008395,65.11363636363636,4,37.89383898774167,15.9,-61.19999999999999,SE
storm,STORM,storm|5882|5_5882_16,5882,5_5882_16,274,rank_201_500,0.0,61.11805403791887,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,36.36363636363639,63.63636363636364,4,30.448160511479074,15.9,-61.39999999999998,SE
storm,STORM,storm|1397|1_1397_7,1397,1_1397_7,275,rank_201_500,0.0,61.11556730947723,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,35.9183673469388,62.84090909090909,4,25.20303862703192,16.4,-61.39999999999998,NE
storm,STORM,storm|9935|9_9935_6,9935,9_9935_6,276,rank_201_500,0.0,61.10945840337498,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,35.483870967741964,76.59090909090911,5,75.49929018639075,15.5,-61.5,SW
storm,STORM,storm|4612|4_4612_4,4612,4_4612_4,277,rank_201_500,0.0,61.08481618350205,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,35.05976095617533,69.20454545454545,4,54.6884227201857,16.2,-60.89999999999998,NE
storm,STORM,storm|9002|9_9002_2,9002,9_9002_2,280,rank_201_500,0.0,60.94468568028191,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,34.64566929133861,66.70454545454547,4,46.11362818724813,16.3,-61.0,NE
storm,STORM,storm|1497|1_1497_5,1497,1_1497_5,281,rank_201_500,0.0,60.92733986611386,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,34.241245136186805,61.70454545454545,4,16.9415486769099,16.3,-61.5,NW
storm,STORM,storm|4715|4_4715_9,4715,4_4715_9,282,rank_201_500,0.0,60.91949618130813,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,33.846153846153875,67.15909090909092,4,48.005533311412755,16.0,-61.0,SE
storm,STORM,storm|6032|6_6032_11,6032,6_6032_11,286,rank_201_500,0.0,60.73916499892977,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,33.46007604562741,71.5909090909091,5,63.40253496629383,16.1,-62.0,SW
storm,STORM,storm|1030|1_1030_13,1030,1_1030_13,293,rank_201_500,0.0,60.62944866450189,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,33.082706766917326,76.70454545454547,5,77.23715135376092,16.3,-60.69999999999999,NE
storm,STORM,storm|6794|6_6794_11,6794,6_6794_11,297,rank_201_500,0.0,60.44293571870191,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,32.71375464684019,69.88636363636364,4,59.29025510157489,16.7,-61.5,NW
storm,STORM,storm|940|0_940_4,940,0_940_4,299,rank_201_500,0.0,60.35407836244488,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,32.35294117647062,62.84090909090909,4,30.448160511479074,15.9,-61.39999999999998,SE
storm,STORM,storm|4644|4_4644_12,4644,4_4644_12,300,rank_201_500,0.0,60.35284553952249,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,32.000000000000036,64.20454545454545,4,37.89383898774167,15.9,-61.19999999999999,SE
storm,STORM,storm|7473|7_7473_1,7473,7_7473_1,301,rank_201_500,0.0,60.32045788841058,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,31.65467625899284,63.18181818181819,4,32.66970533638878,15.9,-61.30000000000001,SE
storm,STORM,storm|2533|2_2533_5,2533,2_2533_5,304,rank_201_500,0.0,60.19051935863204,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,31.316725978647717,67.61363636363637,4,52.67691912066638,15.7,-61.39999999999998,SE
storm,STORM,storm|5891|5_5891_7,5891,5_5891_7,305,rank_201_500,0.0,60.18929040887808,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,30.985915492957773,66.25,4,47.598512925083384,16.5,-61.69999999999999,NW
storm,STORM,storm|6500|6_6500_12,6500,6_6500_12,310,rank_201_500,0.0,60.07351141843644,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,30.66202090592337,71.47727272727273,5,65.35424611727733,16.2,-60.80000000000001,NE
storm,STORM,storm|8772|8_8772_1,8772,8_8772_1,311,rank_201_500,0.0,60.049810933539625,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,30.344827586206918,69.43181818181819,4,59.29025510157489,16.7,-61.5,NW
storm,STORM,storm|3968|3_3968_3,3968,3_3968_3,313,rank_201_500,0.0,60.000574985768615,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,30.034129692832785,69.20454545454545,4,58.74909233475924,15.8,-61.80000000000001,SW
storm,STORM,storm|1713|1_1713_5,1713,1_1713_5,317,rank_201_500,0.0,59.81349199488116,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,29.729729729729748,66.25,4,49.20586117283322,16.5,-61.10000000000002,NE
storm,STORM,storm|3670|3_3670_18,3670,3_3670_18,319,rank_201_500,0.0,59.80558337555046,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,29.431438127090317,64.6590909090909,4,42.731510770523286,16.5,-61.19999999999999,NE
storm,STORM,storm|150|0_150_9,150,0_150_9,321,rank_201_500,0.0,59.771018688236644,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,29.139072847682133,66.81818181818183,4,51.50543893485941,16.6,-61.60000000000002,NW
storm,STORM,storm|2814|2_2814_0,2814,2_2814_0,324,rank_201_500,0.0,59.74593097850253,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,28.852459016393453,59.77272727272728,4,3.1766872614766473,16.2,-61.39999999999998,NE
storm,STORM,storm|3538|3_3538_1,3538,3_3538_1,326,rank_201_500,0.0,59.73146157427133,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,28.57142857142858,80.11363636363637,5,87.62236057304143,16.7,-60.80000000000001,NE
storm,STORM,storm|7623|7_7623_1,7623,7_7623_1,329,rank_201_500,0.0,59.63252410298962,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,28.295819935691323,75.0,5,76.14667304929156,16.8,-61.69999999999999,NW
storm,STORM,storm|5741|5_5741_7,5741,5_5741_7,333,rank_201_500,0.0,59.54384247913656,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,28.025477707006374,72.38636363636364,5,69.6623266658628,16.8,-61.39999999999998,NE
storm,STORM,storm|9246|9_9246_4,9246,9_9246_4,337,rank_201_500,0.0,59.5008088955024,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,27.7602523659306,65.68181818181819,4,48.345885834829744,16.6,-61.5,NW
storm,STORM,storm|519|0_519_3,519,0_519_3,340,rank_201_500,0.0,59.47909431108249,intensity_distance_weighted_mps,3.40909091,0.00034090909090909094,27.5,62.50000000000001,4,33.80474537884485,16.4,-61.19999999999999,NE
